onset_time,pitch,velocity,duration,section_id,symbol
2.462289047581901,51,784,0.5389035957392463,0,A
2.5173294320070854,73,534,0.25250546888390435,0,A
2.554922666470613,67,637,0.4266406855372875,0,A
2.567329432007085,73,551,0.14806300340459863,0,A
2.5795186194768713,56,522,0.1330867640909468,0,A
2.6116072640506927,63,507,0.37746340534293366,0,A
2.649161587511684,59,589,0.170505752552014,0,A
2.7615850098052226,56,744,0.31307405772860913,0,A
2.807056874740044,48,606,0.27975424741684485,0,A
2.8458252890491527,50,607,0.3686848512765971,0,A
2.8585775581273474,60,758,0.3662130674521047,0,A
2.9069361300875176,62,579,0.23773004801794062,0,A
2.969673716536416,67,681,0.33072995208766093,0,A
2.9844875310969465,56,564,0.23777628350937208,0,A
3.075061475164087,65,477,0.12123283880682179,0,A
3.101083765148031,62,609,0.28698569456323153,0,A
3.1320049601030626,60,685,0.27607752021302445,0,A
3.1428994027375032,66,730,0.3813509636000638,0,A
3.232866454536993,64,679,0.41581108735000677,0,A
3.2791579043725863,54,390,0.29911829537541923,0,A
3.3101122676122805,61,552,0.249305682462887,0,A
3.3142991682052854,74,735,0.36138413414754245,0,A
3.508350071669869,62,685,0.4475356216949552,0,A
3.581279956725752,61,736,0.23357725566955773,0,A
3.7468660641994145,58,517,0.33227185603380893,0,A
3.8285712086281882,57,606,0.34576764544288385,0,A
3.896930253561912,78,556,0.34062266850499284,0,A
3.899296479611932,67,522,0.30976760985488316,0,A
3.9077734636965005,45,787,0.3341755975777159,0,A
3.9277381182981155,58,703,0.16449420444820675,0,A
3.9280963189592253,74,519,0.5189802933217672,0,A
4.016261693934491,49,717,0.4831458765854354,0,A
4.098727612931496,56,490,0.3295477524423183,0,A
4.141481950233768,59,625,0.29445150417023264,0,A
4.167170068440587,64,727,0.14658858292643775,0,A
4.176898741518053,57,463,0.14008765274625173,0,A
4.1999717673286145,62,604,0.3005243699718183,0,A
4.313401522845065,67,687,0.4489045173884479,0,A
4.321296416150892,68,481,0.12412605135768856,0,A
4.385218150031855,76,575,0.4755340842443204,0,A
4.478365301274114,43,461,0.4628615545571292,0,A
4.486236370874675,59,571,0.3796405429696327,0,A
4.512887972191065,62,548,0.20601202136726446,0,A
4.563340085431673,46,592,0.28770886934485446,0,A
4.608870253375705,59,544,0.19647576775806258,0,A
4.6192289018808665,51,544,0.21845009267115112,0,A
4.650341727085485,50,604,0.28980504875201435,0,A
4.7209349323336705,64,369,0.27249483028483557,0,A
4.787357862410677,66,526,0.2379636277464448,0,A
4.8107172011339765,68,354,0.45237874101938086,0,A
4.874747093813375,64,907,0.3311250154543536,0,A
4.937728416310461,54,768,0.1918451996385605,0,A
5.043165954622967,56,739,0.23315980316967316,0,A
5.053710654181853,67,653,0.45231240772696574,0,A
5.1986515248792955,49,656,0.16014324261808585,0,A
5.418656702405127,53,349,0.2454830800668156,0,A
5.539785559904571,65,675,0.2423228669431667,0,A
5.7279979093660245,54,523,0.3570598668593159,0,A
5.7507610378684415,45,569,0.25413807230570007,0,A
5.761062004244159,65,593,0.133847993773104,0,A
5.833660427819387,50,676,0.23980313211036153,0,A
5.941184091414722,64,637,0.27969546139570073,0,A
5.984182877675822,62,551,0.25881230338775324,0,A
5.993834045682099,55,758,0.3488044079378749,0,A
6.143913490857016,54,705,0.0769670092374111,0,A
6.150272039009242,53,578,0.33269273737641625,0,A
6.187720054081305,56,559,0.4201213922163945,0,A
6.290647211096449,52,616,0.32869412612242976,0,A
6.379402518927023,64,827,0.3632781866106285,0,A
6.431172206779548,66,607,0.21439161740911328,0,A
6.476245868574062,56,682,0.2652473266227045,0,A
6.584645229173445,57,555,0.20212362842176923,0,A
6.6720036536546,63,700,0.4385903321291099,0,A
6.734569599350384,45,665,0.4496044311489183,0,A
6.901811018382076,59,659,0.4782163618536079,0,A
6.992249938117721,53,788,0.34714683571359956,0,A
7.000463202300452,55,434,0.19878956247398322,0,A
7.011323804584067,70,709,0.3055724912288694,0,A
7.053739560293783,58,727,0.36281400134806696,0,A
7.059127543574484,55,707,0.2866599142108456,0,A
7.14524395161326,53,572,0.27542569359140556,0,A
7.2914845901068,68,498,0.1155094759703906,0,A
7.341462412372692,64,605,0.557335980324986,0,A
7.589805428944061,55,596,0.24531410587596078,0,A
7.67755276166949,55,334,0.43885822690402876,0,A
7.755964033130811,57,459,0.26285591340042086,0,A
7.802709599250337,54,609,0.2271684850052114,0,A
7.8156152597366075,53,727,0.3935678393147461,0,A
8.009944139275921,58,505,0.38138639081236053,0,A
8.12049842954157,64,632,0.26904535606860097,0,A
8.137969240816714,47,471,0.36060099513456395,0,A
8.142142455059236,49,518,0.17584987690508774,0,A
8.286846797589778,67,566,0.29690417493634264,0,A
8.294845330696203,74,639,0.245508091319105,0,A
8.463347821982602,70,558,0.23771454968987166,0,A
8.501099582865834,62,766,0.3982690983945514,0,A
8.527230732651923,61,640,0.2021627222384968,0,A
8.565142038835171,46,652,0.25308522798050653,0,A
8.75189177052827,68,619,0.2651986913703161,0,A
8.760315210946624,55,507,0.15933389031517775,0,A
8.856640464029674,49,569,0.5081314656765141,0,A
8.903118313506113,64,599,0.14808200170138228,0,A
8.959684284891674,54,529,0.41492733262856757,0,A
9.224640203323894,63,491,0.3532595109370551,0,A
9.259023066686892,67,575,0.22728628241751314,0,A
9.291731357546208,49,706,0.2773754780991324,0,A
9.31205668857771,64,552,0.3222133771633713,0,A
9.318057534512716,66,644,0.3133847654246,0,A
9.348942496364296,60,620,0.3429618219132586,0,A
9.386204265098915,56,459,0.38865174125690544,0,A
9.397105824516519,58,668,0.29604448461433447,0,A
9.431529033783043,71,703,0.3196554776511574,0,A
9.488597774823601,48,658,0.16505364285744764,0,A
9.687470167268401,65,722,0.3047017213123745,0,A
9.762750546321818,54,745,0.2554497478599228,0,A
9.804209318963617,53,479,0.10663216988924396,0,A
9.81104741131312,49,499,0.20813480535158016,0,A
9.994996118395003,67,595,0.2786011155774491,0,A
10.022048620907018,75,460,0.1688564751788358,1,B
10.096910263014081,70,454,0.27102521239949273,1,B
10.099116862613679,65,762,0.4167102914383636,0,A
10.122381761482261,86,432,0.24689191507833222,1,B
10.187746086263038,72,468,0.1693605654757807,1,B
10.188874807986897,75,431,0.25418048269527355,1,B
10.22201832019498,68,498,0.21118939758194494,1,B
10.272342011368858,72,499,0.15795456009760725,1,B
10.367801615255905,79,537,0.11803018661679719,1,B
10.369747146166928,75,622,0.2504260412389291,1,B
10.400638587171683,76,501,0.12553034701753468,1,B
10.419747146166928,75,565,0.2554351790291454,1,B
10.425980358106415,72,673,0.2322742090570538,1,B
10.481796702411906,74,602,0.2014372411467409,1,B
10.482581675056474,69,444,0.15832205063603666,1,B
10.510250972799065,73,532,0.20877729149452542,1,B
10.55412665786761,71,548,0.21395107628851698,1,B
10.758217046017625,79,455,0.12384065476081127,1,B
10.7758263195929,74,337,0.1934480796500502,1,B
10.827325952699818,75,647,0.19504120681103088,1,B
10.869368222578146,68,604,0.2560926594713424,1,B
10.899712450015768,63,535,0.0900597021689959,1,B
10.903113408288448,64,493,0.272188230203663,1,B
10.98940992036791,65,446,0.16445640347943796,1,B
10.996819342791468,78,481,0.21348346786985356,1,B
11.003252617949121,73,492,0.23545018787942562,1,B
11.011730818896236,80,439,0.21874889691698546,1,B
11.026899340443507,67,579,0.16826974823533217,1,B
11.043030589489943,71,510,0.1284612448940976,1,B
11.045522014908176,69,373,0.07880603366855217,1,B
11.148050694725779,76,467,0.18683390486930182,1,B
11.155964868348688,77,503,0.15618406660129094,1,B
11.19866625932671,71,620,0.14208176554037288,1,B
11.207857849715499,65,643,0.18594498535570225,1,B
11.303158614482559,82,531,0.21789628643458844,1,B
11.310456784033436,75,573,0.2699677718293001,1,B
11.406035208399052,73,461,0.1674290998192776,1,B
11.445231828451824,74,470,0.30912535120885437,1,B
11.489481665606048,76,515,0.26586970328171633,1,B
11.518211791568865,75,737,0.25646622187697504,1,B
11.51995424509291,68,587,0.21057974851901967,1,B
11.571920177827222,71,509,0.20190017390841003,1,B
11.637103876298454,71,583,0.2112225909279986,1,B
11.65923503285933,68,610,0.2738270174862948,1,B
11.687103876298455,71,369,0.28904146064833214,1,B
11.724723107440312,79,584,0.1921634800888737,1,B
11.790903252066558,68,497,0.16641883160309742,1,B
11.807349674732995,72,579,0.13585038879057154,1,B
11.839108153665169,64,462,0.258041339368926,1,B
11.896982104507847,74,478,0.12220506747550523,1,B
11.903667142693347,77,597,0.26112504574434403,1,B
11.970677721688538,69,472,0.18256739327960705,1,B
12.004157285905032,60,536,0.20696712968106323,1,B
12.026974961151693,71,444,0.2024192559142902,1,B
12.086791829451995,77,667,0.055187231090315536,1,B
12.093660569229488,76,506,0.1959641709945709,1,B
12.130792994159112,71,551,0.15307660448970759,1,B
12.267260211822505,78,543,0.19180195601990394,1,B
12.283811528964803,66,529,0.20752094525717885,1,B
12.339386440565407,65,523,0.16141858387915609,1,B
12.356701626098658,74,528,0.2282201493946633,1,B
12.365784530460296,71,525,0.21643812051517403,1,B
12.393094869550689,78,551,0.25935151527801903,1,B
12.454448909796076,72,368,0.1360988708281812,1,B
12.469546720668978,66,448,0.09233049431981427,1,B
12.476228513477652,70,487,0.268785340665581,1,B
12.560344859338128,64,622,0.25448324325082305,1,B
12.647918187762963,63,581,0.11773006265215541,1,B
12.660790509279336,86,546,0.2339986537758378,1,B
12.67181230762264,76,508,0.2140595711984688,1,B
12.830728996492619,73,573,0.26960011431722997,1,B
12.848587175918622,71,421,0.1564713691869122,1,B
12.912188609333684,62,422,0.2275026049512276,1,B
12.918143834769552,83,512,0.21111413587291422,1,B
13.004341253285471,66,511,0.22359806666233045,1,B
13.060161182014623,72,443,0.20202958456019413,1,B
13.061098098885088,68,475,0.2574709864131858,1,B
13.09000231233979,64,442,0.16535474011020465,1,B
13.102363858604622,71,629,0.26122922188130715,1,B
13.116801420774475,75,485,0.22068995487257492,1,B
13.162385932467647,77,400,0.3111347814567538,1,B
13.240431876810417,67,455,0.28388504070382203,1,B
13.259447633518606,73,533,0.19989581012899083,1,B
13.30676125635921,68,582,0.23506865324196116,1,B
13.335499630583183,67,438,0.20170417341296132,1,B
13.372433881712862,62,411,0.2281672731252512,1,B
13.44652056122836,72,420,0.1659556358980459,1,B
13.453582768447296,75,427,0.194438696932565,1,B
13.49652056122836,72,533,0.2836286193418852,1,B
13.512771348363511,75,414,0.22911979799920315,1,B
13.53601364074714,66,540,0.10818973134483517,1,B
13.539698151707416,84,566,0.14342734896737852,1,B
13.54652056122836,72,506,0.23900390898582916,1,B
13.562358568800263,79,475,0.2096024558245016,1,B
13.608091928305113,77,471,0.14060435956789677,1,B
13.611636639788534,72,593,0.1780706396871352,1,B
13.669495108890233,72,586,0.19954405016778984,1,B
13.687797432044494,73,446,0.2160848903098007,1,B
13.702581190694936,70,504,0.22538788351557504,1,B
13.750256607646332,65,451,0.18473876478226664,1,B
13.760625293775085,74,542,0.16747934826450034,1,B
13.843951168863278,73,543,0.16033590530831635,1,B
13.865020109239802,64,619,0.1893278564534896,1,B
14.06950352288584,68,468,0.1848765156755936,1,B
14.113071037674006,71,459,0.2494684719141066,1,B
14.141412975252878,64,560,0.2270731364102394,1,B
14.16238958362915,73,574,0.07230394325490228,1,B
14.17693048936412,71,468,0.1912843147482626,1,B
14.253531013145244,71,497,0.15029468834789037,1,B
14.254795948897355,79,497,0.19207352134865152,1,B
14.373735707738765,66,464,0.08486515052276418,1,B
14.404167290060222,73,435,0.17725898420557734,1,B
14.42965355812875,79,447,0.2600206953972213,1,B
14.463666968216705,68,404,0.20841975962376233,1,B
14.463720147680812,77,523,0.23710476860046537,1,B
14.468813470608639,62,492,0.1796638458476708,1,B
14.473743376872132,72,510,0.3006693623763312,1,B
14.509839564971324,79,579,0.23594766553325336,1,B
14.56246635688541,67,459,0.13737054938172522,1,B
14.677463378063763,74,448,0.30825011724505424,1,B
14.719747048985978,70,565,0.21537033489045504,1,B
14.728590678923899,73,567,0.21329492399069241,1,B
14.733826750599434,77,342,0.14775954029894833,1,B
14.743940498969428,75,461,0.20738496626133884,1,B
14.746053949727397,67,558,0.22454874758191257,1,B
14.777644744649956,65,526,0.22514502024570682,1,B
14.816481481572927,72,447,0.2199843975876321,1,B
14.956502199285884,72,530,0.23766708105522663,1,B
14.963629135397907,68,479,0.2239044998313728,1,B
14.973280154476608,85,348,0.2537716531552519,1,B
15.04014943158611,71,547,0.17097382750976386,1,B
15.05550849493021,76,458,0.2723251967973289,1,B
15.078379178448522,65,501,0.19329914166635412,1,B
15.174573378273106,63,463,0.1446845909385829,1,B
15.20032182636041,62,455,0.2631292051713591,1,B
15.207705827913415,70,555,0.17733859753363626,1,B
15.226982072012802,75,604,0.19964786005376323,1,B
15.239152569817765,67,439,0.2840546157465244,1,B
15.256148458795934,84,581,0.2604183115296571,1,B
15.264232552590505,87,444,0.20632245114117312,1,B
15.322061195271102,81,418,0.23154058422773888,1,B
15.332819275360912,77,489,0.15783696978531286,1,B
15.363617736470804,83,520,0.18251939066110984,1,B
15.429872557358857,61,484,0.2516481973576403,1,B
15.4587769360862,69,511,0.14401912833554945,1,B
15.484193356679162,75,406,0.17336495801690444,1,B
15.572793930697356,54,487,0.056435866852126954,1,B
15.613535408227749,76,491,0.2613466611942154,1,B
15.62495461998493,77,619,0.15984105246598276,1,B
15.62617056837357,70,482,0.21775112272107583,1,B
15.806265320345515,70,570,0.07878798698635292,1,B
15.966378968617539,72,374,0.22579696088520498,1,B
15.973082096498052,68,545,0.14448002413519898,1,B
16.008172534574655,82,266,0.14639304940071968,1,B
16.011409578488774,69,550,0.17290825061656792,1,B
16.061409578488774,69,504,0.14920890905108017,1,B
16.08601396933492,70,530,0.20761577567883122,1,B
16.14117655415843,75,501,0.30287477348558495,1,B
16.175675150568843,66,507,0.1276935983719919,1,B
16.178627819938384,68,461,0.16004039966748734,1,B
16.180640361723263,67,495,0.16763796810059767,1,B
16.249781250803412,77,439,0.21493764541828433,1,B
16.279285441903365,73,586,0.29366488881087727,1,B
16.282210316060006,79,353,0.17159288350828328,1,B
16.29849896561407,71,506,0.16320707753385827,1,B
16.31521042832221,84,501,0.14662335428728637,1,B
16.318422483923786,69,560,0.21489911181887258,1,B
16.369589911816863,68,473,0.2514980408790581,1,B
16.3967126615259,80,496,0.2132528022420156,1,B
16.452739962212252,70,526,0.2289816586606788,1,B
16.48819277583045,64,502,0.18723740289488733,1,B
16.633520804737074,75,454,0.15800595517446323,1,B
16.634794141158203,69,474,0.2807687844734721,1,B
16.63577982653253,79,498,0.26484972732805545,1,B
16.67102427986232,70,486,0.10223617868449496,1,B
16.730531067669663,83,394,0.2514341305348196,1,B
16.7686327196686,79,541,0.1798966627741665,1,B
16.783704112524283,77,510,0.1327010159876626,1,B
16.797910493801503,66,405,0.21621796408608016,1,B
16.811258039041185,69,647,0.21836436567006703,1,B
16.867073231190574,66,363,0.20750680581856923,1,B
16.87539619035967,77,552,0.17366222836725048,1,B
16.885834167679903,74,479,0.22565528990880415,1,B
16.886456360952256,58,567,0.0913665226992982,1,B
16.897680032851056,70,482,0.15287173042784674,1,B
16.901240403627725,60,371,0.18518662782455592,1,B
17.05932215701073,71,505,0.19155891384049947,1,B
17.09028949951919,76,571,0.2214156481236748,1,B
17.20938572848233,78,551,0.2132577763649444,1,B
17.282928679931672,73,283,0.2500523046283571,1,B
17.31042248028083,62,307,0.18717060349089132,1,B
17.363130755309196,81,506,0.23710637455359462,1,B
17.389252328995482,76,410,0.30526012006040054,1,B
17.419609771273837,59,560,0.1247639812984499,1,B
17.42069925784384,70,586,0.20034341274695186,1,B
17.425439158084185,69,482,0.08961245418087156,1,B
17.43452231428017,73,501,0.2538003569299299,1,B
17.45720486433693,68,509,0.10624137651771277,1,B
17.49317537194328,67,429,0.19028342272898358,1,B
17.527473152551952,63,566,0.10710039791877979,1,B
17.571403264446687,70,571,0.12094046489839333,1,B
17.58237903842213,72,443,0.1692613567421541,1,B
17.612102500048522,74,460,0.2760699248915961,1,B
17.621403264446688,70,513,0.167499870958827,1,B
17.701170661073093,72,448,0.11514513075068741,1,B
17.76360960464096,74,560,0.21033620236224973,1,B
17.787369859346637,68,408,0.2180751762603051,1,B
17.81230032951238,60,568,0.23663246803645416,1,B
17.884560436298994,79,642,0.16768863450780985,1,B
17.978898515992086,80,523,0.18749767427005237,1,B
17.991663523584126,73,444,0.10903460356676382,1,B
18.002544775990582,69,611,0.26551543730598043,1,B
18.034060416658136,71,588,0.16431230718646747,1,B
18.03745528870202,70,422,0.13927703596236693,1,B
18.060577924945274,64,452,0.1382825564060039,1,B
18.1038996012575,74,470,0.19558185203973324,1,B
18.116002493646327,61,492,0.18225063579433562,1,B
18.148558969965947,72,491,0.17621473681344016,1,B
18.21541450431786,82,551,0.31156500730963166,1,B
18.219462383670496,70,341,0.17639547111514364,1,B
18.238551190473704,73,336,0.22644789681962602,1,B
18.244044135031253,75,430,0.14682989967145246,1,B
18.25804676009938,76,411,0.19140685067683544,1,B
18.262623432142117,56,588,0.18569978890599448,1,B
18.3039459532891,83,379,0.3322171673508517,1,B
18.322774973610333,73,471,0.28845583501316435,1,B
18.446267560506552,73,531,0.1993264089167421,1,B
18.449232548000133,78,495,0.211161945706458,1,B
18.476179819137784,68,306,0.21202356246651036,1,B
18.48635475225147,61,427,0.2630960750356996,1,B
18.510926421030977,73,590,0.19025458598236597,1,B
18.56877220424307,77,467,0.25505778811236435,1,B
18.58469688542072,71,686,0.2501783280091643,1,B
18.592638260673024,73,468,0.19906456217770513,1,B
18.60143152776672,76,448,0.22580891435574793,1,B
18.621070496386736,67,568,0.17321933307872941,1,B
18.707290183536806,72,438,0.1196220067815513,1,B
18.707686207527633,80,485,0.20015420634125136,1,B
18.72323843230562,77,487,0.16850473726407939,1,B
18.74071064891258,70,508,0.17257801640865053,1,B
18.74876278096674,74,440,0.19184665180281182,1,B
18.794768802596465,71,517,0.10531926665231073,1,B
18.835781408411375,66,500,0.21675185626312338,1,B
18.844934974203984,78,599,0.2900255590755427,1,B
18.864047604217603,76,522,0.20299663151331643,1,B
19.006268962162206,65,430,0.24125491323338175,1,B
19.049669542281816,77,467,0.1652643434455471,1,B
19.056268962162207,65,440,0.20326340976712767,1,B
19.062955769689196,68,576,0.2007689490686053,1,B
19.136023391880066,76,582,0.17559015013838766,1,B
19.22980522086397,73,464,0.18576584821637082,1,B
19.236005046590122,72,548,0.20002639794282986,1,B
19.263271187874885,75,515,0.15917980069494791,1,B
19.268701926650348,68,489,0.07805914208617855,1,B
19.286005046590123,72,515,0.20443287954807188,1,B
19.336870717086505,68,463,0.19261098405912644,1,B
19.382217988681667,80,538,0.18016689200890412,1,B
19.439513090761178,66,473,0.23191959628041917,1,B
19.46778132003103,62,530,0.24089448290125146,1,B
19.48951309076118,66,390,0.25375879678342295,1,B
19.511151221232154,75,509,0.11280759416835512,1,B
19.637909404867223,70,295,0.1502825312695744,1,B
19.74640951594538,70,543,0.20112329464060233,1,B
19.767754226745925,78,509,0.16382685955648563,1,B
19.826558283295892,72,400,0.2774510075747594,1,B
19.877015821175743,81,515,0.18811524376551797,1,B
20.097419444381636,48,624,0.3173341664370408,2,A
20.105784444944717,73,605,0.35370908330611434,2,A
20.13029157288332,59,582,0.13568111888458326,2,A
20.31958330841343,62,639,0.20058199075982125,2,A
20.567413029553613,71,474,0.21891424887896616,2,A
20.591748584313205,57,633,0.1164288725958979,2,A
20.950060357115483,55,684,0.3224625785389019,2,A
20.99579341210569,64,618,0.1392338972881941,2,A
21.004389994264315,55,476,0.2799250836447136,2,A
21.020918546540805,56,440,0.35885532697707195,2,A
21.16223432646174,63,601,0.34258872061930357,2,A
21.17573102071346,59,503,0.17566760715939012,2,A
21.201210311677627,49,688,0.36045153263553664,2,A
21.25650853124529,66,756,0.2993648443227131,2,A
21.342870202098663,56,551,0.29802509064653726,2,A
21.428888493890938,65,535,0.2818775826781897,2,A
21.522085278296323,61,445,0.281058632901845,2,A
21.53571211593007,70,679,0.23153701742399957,2,A
21.556407402883373,71,528,0.1755168761781843,2,A
21.591823908667564,55,504,0.3014273067836434,2,A
21.618613589775357,49,557,0.38868873900973,2,A
21.635305039160052,75,692,0.28108796092229665,2,A
21.67803655030071,57,640,0.05,2,A
22.065465068686624,65,631,0.1221412415993483,2,A
22.08108785810082,56,703,0.395772765366201,2,A
22.115465068686625,65,526,0.05,2,A
22.200147382208662,51,485,0.36793732829565035,2,A
22.332529513402335,66,553,0.3579643229322647,2,A
22.359063783399495,55,780,0.32285765275178974,2,A
22.390194019674947,50,742,0.24024898053083582,2,A
22.52653261375558,63,679,0.14115354595824417,2,A
22.53692807702159,84,699,0.4081942059740849,2,A
22.57144241640716,56,799,0.32502002062516944,2,A
22.633561045427022,51,693,0.40582070469439074,2,A
22.656207279440295,59,490,0.36687416555925123,2,A
22.686169090378772,66,544,0.23827468134530766,2,A
22.702519341395963,56,564,0.14821262533191903,2,A
22.770487101004377,61,781,0.43196444944772994,2,A
22.88000034817641,60,709,0.08466570801287554,2,A
23.030978785920954,65,705,0.260798736008087,2,A
23.15717459831442,64,536,0.3069746848841049,2,A
23.23529585034528,47,537,0.4112688374989925,2,A
23.43739210470133,61,711,0.35017827361675447,2,A
23.46854438832224,72,583,0.2567762160835373,2,A
23.62778527760902,71,433,0.24929243844764942,2,A
23.69803687409427,60,576,0.22415046652999304,2,A
23.720533293870734,46,694,0.28719582937253885,2,A
23.734652416795324,52,534,0.15034707449099208,2,A
23.80755836138546,49,618,0.2916615724725707,2,A
23.809206698608303,73,470,0.43404610517903475,2,A
24.027109625376465,68,655,0.3271495310825648,2,A
24.070662986987927,66,692,0.14250205305669758,2,A
24.20153948916919,62,651,0.14688924974442777,2,A
24.245025424614347,59,561,0.3497485257305658,2,A
24.267246049802562,63,582,0.2976447849125762,2,A
24.401374555401198,53,508,0.23094589476837404,2,A
24.443440331900725,73,470,0.43814540786904865,2,A
24.471405272337876,65,656,0.335918304919208,2,A
24.66728716685987,53,645,0.34078767823753214,2,A
24.682298380504243,60,648,0.37426824183597224,2,A
24.73711129384308,50,676,0.3153831916078257,2,A
24.753833194325637,53,630,0.1618955396846225,2,A
24.7787387026753,65,524,0.5141383118511077,2,A
24.8427601333704,75,545,0.22333434122166518,2,A
24.930104607783502,66,600,0.23096133738613236,2,A
25.016046261427192,56,634,0.37903718960517113,2,A
25.07644407280762,73,530,0.1981750355671772,2,A
25.12891874462967,51,894,0.21745894700210447,2,A
25.135688597517184,69,553,0.404896994259117,2,A
25.287631943314306,60,514,0.2770200369424806,2,A
25.295281501700323,50,670,0.16366273752788416,2,A
25.343921060125048,64,635,0.1896976544529502,2,A
25.385881677116892,67,642,0.34826878872092126,2,A
25.469394959051094,56,697,0.27049100857620934,2,A
25.50835543375115,67,642,0.2718980352728414,2,A
25.622236130474896,79,462,0.34329598253606963,2,A
25.842894433343098,55,638,0.4870965175371782,2,A
25.86314189212192,58,608,0.1986104047707462,2,A
25.870214609618266,60,701,0.17028313781151236,2,A
25.93372065755666,63,552,0.2193932441250195,2,A
26.050780506395963,49,594,0.2700323351993213,2,A
26.147425502097782,76,490,0.39584765276047545,2,A
26.318344219640434,53,723,0.2936475425384645,2,A
26.333362839583778,66,743,0.2761087158015971,2,A
26.343347223275654,56,531,0.19221281886228098,2,A
26.354176096426844,55,720,0.32112836922794724,2,A
26.393347223275654,56,694,0.27242978070791335,2,A
26.40687136777249,55,689,0.07944339429009306,2,A
26.521766739958146,70,811,0.27910458447759856,2,A
26.751800806640556,64,513,0.3409762795959497,2,A
26.762047378505294,54,615,0.35288313018130196,2,A
26.776651504953353,71,675,0.3414647985104783,2,A
26.815647671600455,74,515,0.2781954104607626,2,A
26.83138268082254,54,531,0.22419146733128004,2,A
26.842485084286906,60,509,0.3902277173786647,2,A
26.8889127923941,59,710,0.48646250568230787,2,A
26.92187156129989,52,661,0.1474070281227404,2,A
26.963637428153437,50,659,0.21049301577233953,2,A
26.969235892246203,72,594,0.30983101922381023,2,A
27.00883849469855,52,553,0.4434734979664344,2,A
27.013637428153437,50,667,0.4164665208501572,2,A
27.025957644927605,59,443,0.3349650047299694,2,A
27.099615767349977,57,631,0.33350580290841175,2,A
27.106725591396838,69,636,0.21887428808628073,2,A
27.241119151799563,62,540,0.4214797056894385,2,A
27.25661806912261,68,662,0.16877808065685937,2,A
27.38371196278317,70,802,0.40714113018874915,2,A
27.422887546248454,72,615,0.3703641615793175,2,A
27.49291395200165,62,662,0.08999734923483757,2,A
27.499067915706682,57,518,0.4563413358832108,2,A
27.545476434255374,67,717,0.4189515042665042,2,A
27.61562065686877,66,768,0.4230874513154735,2,A
27.650035944621663,68,468,0.40776513095291433,2,A
27.880281093482562,63,655,0.3043514668643466,2,A
27.883736707977125,64,684,0.4330867180367167,2,A
27.915369104284533,46,615,0.3538798158769262,2,A
28.005198935197885,66,554,0.2926052434391607,2,A
28.206701653775237,56,525,0.27941405691196597,2,A
28.280264031235408,67,682,0.3253165238037981,2,A
28.286299683136004,58,510,0.3211878678651823,2,A
28.2973382619166,69,581,0.287988635678863,2,A
28.526856216745486,46,538,0.2537184313660489,2,A
28.612967897822546,68,470,0.22300039338025424,2,A
28.721050693966657,56,688,0.33320652491644065,2,A
29.056340836448513,56,630,0.26403703275475376,2,A
29.13064634680441,53,367,0.18141394528697968,2,A
29.162399848553026,59,591,0.1223753666533548,2,A
29.219516651721996,66,592,0.4702696488347936,2,A
29.24925690707546,69,695,0.2937995990633968,2,A
