onset_time,pitch,velocity_xp,velocity,duration,voice_id,trigger_time
11.86825191198883,107,610.5241224636167,76,0.29525346742243447,10,11.85013852000447
11.871798155007731,59,674.9229659837054,84,0.294394783736733,13,11.854935984919754
11.880165843099242,83,681.14430646864,85,0.2938773327655652,10,11.863460075748312
11.897551903883567,95,591.7098708300415,74,0.05053829603381644,10,11.879125706425112
11.90917057556357,90,652.8311448113247,82,0.29012676844973123,10,11.891995600001497
11.911348552028254,86,716.7455881327138,90,0.13607826821106783,12,11.895424798362566
11.95262099170624,95,613.820393387671,77,0.2578013291157991,10,11.934664002458929
11.962798061981111,98,600.8835708042179,75,0.17261518269072595,10,11.944528267259704
11.962362362555458,91,675.4574719335181,84,0.09166275062734008,10,11.945500192467481
11.976797318400811,72,591.3452157935155,74,0.08718335662860432,11,11.958371120942356
11.976933993618434,93,688.321717920621,86,0.27867727600358017,10,11.960384629004555
12.034332251488793,84,627.0859289852123,78,0.16915129570316878,13,12.01653166497853
12.044619896480391,74,638.7188608041866,80,0.2704657534202585,13,12.027132115444223
12.052739625713418,86,702.3675084248887,88,0.0573577902380017,12,12.036503066573633
12.057370694037965,71,606.7108100626288,76,0.1658948121198741,13,12.039257302053606
12.057617488549367,91,747.843039221042,93,0.08425134558845115,12,12.042162943094821
12.063021121682999,96,679.1987996795782,85,0.12366961511153896,10,12.04631535433207
12.066554385999284,88,627.3424477334186,78,0.2664077787429197,12,12.04875379948902
12.066634633973697,72,715.6951179711864,89,0.14288531330993492,12,12.05055447757096
12.071336328554219,100,636.6403500196614,80,0.2658985021716741,12,12.05384854751805
12.07364881904692,69,701.0218366334709,88,0.22619204330596865,13,12.057412259907135
12.07638836722578,66,723.254237186118,90,0.26491115871847387,13,12.060464613560091
12.079125246727417,64,637.9071173598036,80,0.19148748624324774,13,12.061637465691248
12.0967204566956,67,676.3351084522748,85,0.2641414013400817,13,12.08001468934467
12.115723026899612,86,675.9086057523915,84,0.19749889405907062,12,12.098860856811635
12.131235815687752,79,698.9955761239435,87,0.25902347630020234,11,12.11484285381092
12.139631230986598,98,643.0291658687598,80,0.256868410507893,12,12.12214344995043
12.14890206971944,91,643.2392640093589,80,0.23378522262874923,12,12.131414288683272
12.19137793132044,96,692.1886924050267,87,0.254424998662793,10,12.174984969443608
12.205792257768243,108,759.0020146763942,95,0.2485994931205716,10,12.190650517787793
12.207701533506723,84,662.6526231597203,83,0.24663909895539432,12,12.190682960681698
12.212294266081082,95,774.8775325233543,97,0.051294041685355014,10,12.197465331574728
12.21467635002068,72,704.5149797016477,88,0.18779564162961904,10,12.198439790880895
12.225763062365074,71,738.3421684404234,92,0.24543515246938635,11,12.21015211417348
12.269995932399867,95,702.2635038364879,88,0.18144108640471834,12,12.253759373260083
12.275769135707712,64,629.2263803566311,79,0.23801556493245024,13,12.258124951934496
12.278546600530792,93,710.8000260296462,89,0.23724918135722078,10,12.262466444128055
12.305153667826984,69,684.399247904347,86,0.23688102781076353,11,12.288604303213104
12.316814296325251,86,740.1335404096658,93,0.16162902467129292,10,12.301359750870706
12.386436070451806,91,703.7893059551694,88,0.052655045284777276,12,12.370199511312022
12.406377172490965,72,759.1490097216004,95,0.2228718486170122,11,12.391235432510515
12.422992053394982,67,773.4635217136611,97,0.1053276146392993,11,12.408163118888627
12.427352106550828,60,692.3467476443124,87,0.13067978854760554,13,12.410959144673996
12.442839893840201,91,768.1648846237819,96,0.13662897390391648,12,12.427854556596799
12.447418833696144,103,666.6154280950059,83,0.21579050948744727,10,12.430400260871119
12.456437018804586,95,703.6972076136958,88,0.10714705191976115,10,12.440200459664801
12.461182085308891,62,732.4510997739719,92,0.2141100869435637,13,12.445571137117298
12.484225334681783,86,705.3281749490301,88,0.21352616358416632,12,12.467988775541999
12.493311885642429,96,694.4024668053208,87,0.07881346777050957,10,12.476918923765597
12.500817815429729,98,699.2970944015811,87,0.20960697431821018,12,12.484424853552897
12.53033792760353,108,810.1347655136848,101,0.20870023926508052,10,12.516134604045368
12.53410168171952,67,738.4800149255944,92,0.20009600693407215,11,12.518490733527926
12.55668539577989,84,692.6334848109484,87,0.2047207654391967,12,12.540292433903058
12.561467867727956,60,776.6783733451942,97,0.20205977608075387,13,12.546638933221601
12.568337808238125,64,673.5650958542881,84,0.20072538317655747,13,12.551475638150148
12.568114862513204,95,727.5316776387166,91,0.05814892097003622,10,12.552347511584562
12.57410031201082,71,714.04445845958,89,0.13179809184956504,13,12.558020155608084
12.575874131516557,96,759.492721499242,95,0.20002992247500906,10,12.560732391536106
12.584091139912438,79,738.9796096435758,92,0.19002515789868013,13,12.568480191720845
12.584156062270022,91,781.2550513662958,98,0.19887422804291832,12,12.569483530500715
12.585651070724017,78,753.2128109964785,94,0.1988667393122584,13,12.57035292800652
12.618315413872349,83,727.9599322904207,91,0.11386658272154448,12,12.602548062943708
12.628556766957105,69,686.8050522627788,86,0.19496493484057598,11,12.612007402343226
12.63188939443143,95,692.9713761552636,87,0.06585282842475848,10,12.615496432554599
12.665970990621652,90,737.3965931429138,92,0.19343605883152953,12,12.650360042430059
12.700552584537519,95,805.7257275198117,101,0.1336687388988026,10,12.686349260979357
12.709959987438099,71,761.5864856371783,95,0.0481255016032457,11,12.694818247457649
12.736869191119798,83,741.1272856956036,93,0.18488936632391884,11,12.721414645665252
12.738259272231305,67,787.2410677168186,98,0.18204385622007185,11,12.723586740461998
12.748784940922766,107,818.2698274430625,102,0.11763000453418548,12,12.734738020101652
12.76225300214074,86,720.7894929154503,90,0.13893861589595857,12,12.746329248475051
12.762772683567249,71,776.5630471414717,97,0.05129977687903498,13,12.747943749060894
12.780211116970454,79,678.7012189054005,85,0.17935484106614769,11,12.763505349619525
12.78643837458913,88,806.551471675297,101,0.17757272845446903,12,12.772235051030968
12.797974740672323,98,784.7422328957163,98,0.1477697094274636,12,12.783302208903017
12.801910835078898,74,798.6773920418702,100,0.04937416718173083,12,12.787551108783688
12.81089226767142,72,794.7709131598301,99,0.17538722984898963,13,12.796376138639163
12.818759654972187,71,789.3903237847937,99,0.14102610566078944,13,12.80424352593993
12.831532480864247,59,760.2707283138047,95,0.17371513365483465,11,12.816390740883797
12.839846934384514,95,775.630011834197,97,0.08678649146005035,10,12.82501799987816
12.848898758611012,57,764.2653420990839,96,0.17165338929837015,11,12.83391342136761
12.851650055372206,91,768.842045440925,96,0.17077904239898295,12,12.836664718128803
12.856910613208822,74,768.4117719728796,96,0.07997480109123323,13,12.84192527596542
12.868076359163812,90,735.4747655024319,92,0.17001053648834896,12,12.852465410972219
12.872666167353335,107,749.5465260044117,94,0.16894799020078366,10,12.857368024635838
12.905096798877365,86,775.9031263230804,97,0.054376315593658194,12,12.89026786437101
12.932884647740947,95,714.5783231105779,89,0.07084077063305905,10,12.91680449133821
12.933621893933708,96,810.5374501244439,101,0.04535378868220164,10,12.919418570375546
12.940298928218736,48,776.1203142685689,97,0.16291307140560402,11,12.925469993712381
12.940790595140719,74,824.5786710150124,103,0.1623180225428834,12,12.926900077056652
12.945744919365197,62,735.5231152670378,92,0.16227435182404215,12,12.930133971173603
12.950118839151594,98,813.4468031351505,102,0.16183542017980979,12,12.93607191833048
12.96462951720807,86,770.5908897901327,96,0.16144960659068086,13,12.949644179964668
12.964785760632976,71,795.507527857586,99,0.07654789322313682,12,12.950269631600719
12.966511328326677,83,751.4466356224224,94,0.08393510046036823,13,12.951213185609179
12.984601293564102,96,777.6449941263257,97,0.0868092139966884,10,12.969772359057748
12.98812232148676,108,772.5515040098494,97,0.1584641239707255,10,12.973293386980405
13.007317793740576,95,785.8298617205044,98,0.05402696259929208,10,12.99264526197127
13.011054558395566,84,853.6615586556425,107,0.15655233486078324,10,12.99778965125969
13.03426519879257,47,812.8117805795305,102,0.156242079594823,11,13.020218277971455
13.034357380274056,91,828.2395932450236,104,0.09326301827579442,10,13.020623264927037
13.04586444564497,71,814.9516062013823,102,0.15433444516522693,12,13.031817524823856
13.052714351274474,78,689.8917024339653,86,0.15340980460878256,13,13.036164986660594
13.055915636998188,83,728.1566986654179,91,0.15286487023297934,12,13.040148286069547
13.065453114917085,59,784.6864439312225,98,0.151914946471288,12,13.050780583147779
13.064780728969389,95,860.7625377156351,108,0.15261160436901122,10,13.051672224570561
13.076723313034886,96,758.9331279326093,95,0.09280367608180462,10,13.061581573054436
13.084295432988824,79,824.439538387726,103,0.06456806803400361,13,13.070404914904758
13.118975795447493,43,735.7549274357364,92,0.1504058047928602,11,13.1033648472559
13.12677075380196,76,854.5760265557664,107,0.14780742611278724,13,13.113505846666085
13.131838384864611,91,871.2030214435192,109,0.052326274287087034,12,13.118886283202832
13.139346067603245,55,751.8724467829011,94,0.14687115748290974,11,13.124047924885748
13.141121711576488,103,790.6258090037459,99,0.14633158617896908,10,13.126605582544231
13.152612279126444,79,886.1087845404496,111,0.14620471932353424,10,13.139972982938762
13.158062105926458,31,788.1866934627994,99,0.14539066609349854,11,13.1435459768942
13.17193939867775,67,706.0002223079712,88,0.14500877768121312,12,13.155702839537966
13.172806559009164,96,848.5358804997785,106,0.144048614576113,10,13.15938524913624
13.190103075573985,91,826.1189350330428,103,0.048503195527799366,10,13.176212557489919
13.210992125188326,78,776.1120204876953,97,0.1428186194448972,13,13.196163190681972
13.22492653955008,48,802.8761038148978,100,0.1414417894395425,11,13.21056681325487
13.237536106052286,47,823.0973933618708,103,0.14054592508715485,11,13.22364558796822
13.240932033098368,81,868.3825922814209,109,0.13975089177093752,13,13.227979931436588
13.244388284787025,91,784.7562689667297,98,0.0699095408350815,10,13.229715753017718
13.25636023489533,74,862.1195893239496,108,0.13932512183502116,12,13.243251730496503
13.266589468985332,52,777.0124421491773,97,0.13859184233890737,11,13.251760534478978
13.276233810855363,86,842.7164613043271,105,0.10401025723723556,10,13.262656098245392
13.28004490423929,50,801.3093066854552,100,0.07910349460062249,11,13.26568517794408
13.283975358535791,98,827.248316253741,103,0.137181116190085,12,13.270084840451725
13.285825067112697,62,818.6480160817962,102,0.13695216318288644,13,13.271778146291583
13.293956701432771,103,723.6941057896748,90,0.08878151564622427,10,13.278032947767082
13.307124771742876,38,803.3483852313254,100,0.1363773607652708,11,13.292765045447666
13.319297825622106,91,787.4295725408421,98,0.05030694957243654,10,13.3046252938528
13.35871708441718,95,742.6127937306887,93,0.045114677449592196,10,13.343262538962634
13.363991996102865,50,809.7739918602167,101,0.13288049292985343,11,13.349788672544703
13.369743745620825,107,797.846897022739,100,0.13261354109977558,10,13.355384019325616
13.375073983405686,91,760.9674436958436,95,0.12362754839813916,10,13.359932243425236
13.384931262618503,86,856.4842491892505,107,0.13159613889843663,13,13.371666355482628
13.384610162338038,103,881.8699554137312,110,0.13206153976611418,10,13.371814463413306
13.387513155769966,84,818.0334032078833,102,0.1315806228638272,12,13.373466234948852
13.389046467046036,83,804.049648320837,101,0.04946640277198256,12,13.374843143487874
13.394600788957726,47,819.876459615007,102,0.13138266432592138,11,13.380553868136612
13.402422531803753,35,835.6421340601951,104,0.0768245409558731,11,13.388688416456734
13.407267734496292,95,827.2389740736015,103,0.07337142043948475,13,13.393377216412226
13.433554719119677,78,822.9686686559661,103,0.13052611474953618,12,13.41966420103561
13.443043661606875,83,833.5168053897635,104,0.10773834952181083,12,13.429309546259857
13.48315225360029,35,887.9362168387097,111,0.12893955778183364,11,13.470512957412607
13.48610836314692,95,802.822088259287,100,0.07710760400159777,12,13.47174863685171
13.501981101696298,91,847.5696666430237,106,0.06506761837802422,12,13.488559791823375
13.503133648231445,79,863.486341191938,108,0.057743390865875883,12,13.490025143832618
13.505568217246154,40,829.8956834159768,104,0.12656095842651205,11,13.491834101899135
13.529657496225214,86,820.8771419603894,103,0.07173282836379513,12,13.515766978141148
13.545814586539477,84,699.9167536301775,87,0.04651532352588717,10,13.529421624662644
13.555156400180495,83,865.0626054785578,108,0.12509135981027342,13,13.542047895781668
13.558682386803566,43,788.5210674182131,99,0.04847490648936315,11,13.544166257771309
13.565407830886176,79,889.9957133410397,111,0.11174570192093547,10,13.552768534698494
13.568997980833759,95,759.3080397612712,95,0.12447831570918383,10,13.553856240853309
13.573143539233657,91,792.5785508026021,99,0.07037833308433405,12,13.5586274102014
13.578973305935012,103,815.5711044829658,102,0.07675801495441525,10,13.564926385113898
13.584357082930344,96,866.5238921666607,108,0.08901781021742827,12,13.571248578531517
13.590773154591677,67,856.0540654271587,107,0.12392244363609789,13,13.577508247455802
13.59467106353555,84,832.028426703637,104,0.12374249703035795,13,13.580936948188532
13.605862223153515,81,779.6240535754011,97,0.12335039556184979,13,13.59103328864716
13.605306136270833,45,849.4872709102958,106,0.12363522040114927,11,13.59188482639791
13.606546727326057,86,813.4596617683001,102,0.062372823033032605,12,13.592499806504943
13.61215729329293,43,790.2297557472806,99,0.12331792109395223,11,13.597641164260672
13.613243271013985,55,811.192798883165,101,0.12317301532775826,13,13.599039947455823
13.613716474854675,88,793.2516677797041,99,0.12314533835987657,12,13.599200345822418
13.614955491614577,98,801.1822508002565,100,0.12313331604125488,13,13.600595765319367
13.62355794532775,50,888.4348680328458,111,0.12310194555848264,11,13.610918649140068
13.641935718012624,90,783.0767068788097,98,0.12288846272676451,12,13.627263186243317
13.649147483266184,91,763.2302466250889,95,0.08726862421253123,12,13.634005743285734
13.650906861966375,74,862.7955404572657,108,0.12229814209484918,13,13.637798357567547
13.6590108907819,103,901.6703327309746,113,0.08348758054131167,10,13.646684400068313
13.673606744884994,86,835.9941665048902,104,0.05256861629907562,12,13.659872629537976
13.679938920518252,96,785.8958123050534,98,0.08913892596297657,10,13.665266388748945
13.683404754703496,79,825.539947158024,103,0.12167676184732196,13,13.66951423661943
13.687620328000326,52,804.3070118424605,101,0.1216129150968685,11,13.673417004442165
13.706659574358538,108,847.003636740966,106,0.08074506744023402,10,13.693238264485615
13.728833074964792,47,832.0437845050166,104,0.12121647220796583,11,13.715098959617773
13.731488166658165,86,817.4199438940647,102,0.06882662418893382,13,13.717441245837051
13.73953927463414,91,855.0037263440472,107,0.10254537695823174,10,13.726274367498265
13.742582801832864,48,790.6839796914327,99,0.12075099774236142,11,13.728066672800606
13.751252137012361,103,709.327952049363,89,0.12071354913063953,12,13.735171980609625
13.772513819110749,96,862.5675264460257,108,0.12061211991162901,12,13.759405314711922
13.774021705896898,95,841.8340281586865,105,0.04505500058428858,12,13.760443993286927
13.783135051332401,107,899.9828298384132,112,0.06395985697537199,10,13.770652157881766
13.79177903085058,108,880.3610976615784,110,0.12030588354941157,10,13.778983331925849
13.805314790847099,86,815.5703455682317,102,0.08384343975757502,13,13.791267870025985
13.816251500650957,83,841.8990201814088,105,0.12015484267360321,12,13.802673788040986
13.82089582628919,71,796.6360050892094,100,0.12009910514864652,13,13.80653609999398
13.823920303744138,95,850.7853162929531,106,0.12007918135158713,10,13.810498993871215
13.82702340385388,59,825.5322615468249,103,0.1200674072236872,13,13.813132885769814
13.843076058453137,79,773.4069890890656,97,0.12005631137421191,13,13.828247123946783
13.847710262540563,91,820.9909096656635,103,0.12001483206560182,13,13.833819744456497
13.852710155955464,93,769.496919472218,96,0.059761621639334524,12,13.837724818712061
13.85278072767912,81,833.8264213282458,104,0.11305957810876677,13,13.839046612332101
13.853658935678252,107,815.222761068265,102,0.1200026989173541,13,13.839612014857138
13.86433641642513,90,780.5982039568269,98,0.0933227912598732,12,13.849663884655824
13.870151145291873,52,790.8159773962259,99,0.12000097378994606,11,13.855635016259615
13.885788765292064,50,829.5389088871661,104,0.11013396532058095,11,13.872054649945046
13.89306341144534,86,870.5485307437984,109,0.12003443919762824,13,13.88011130978356
13.896136220651014,98,840.2688202920364,105,0.12005660824575654,12,13.882558508041043
13.916689763909558,93,809.8401211585459,101,0.04820815538136614,10,13.902486440351396
13.920051498222126,84,841.1254298727273,105,0.12016640112763571,13,13.906473785612155
13.922801187758465,45,842.9168531798296,105,0.1201867186676463,11,13.909223475148494
13.93297459772724,74,827.5008063622737,103,0.12020420661297249,13,13.919084079643174
13.941804630806894,105,862.8490522508127,108,0.12027571039478596,10,13.928696126408067
13.962033596736811,90,818.9858917951384,102,0.12034645065766991,13,13.947986675915697
13.969741516553876,93,819.8139345204085,102,0.12053889778948806,10,13.955694595732762
13.973029944106557,81,722.8372683526862,90,0.12062335167299199,13,13.957106190440868
13.974121484424868,95,866.1467264300258,108,0.12066124943930168,13,13.961012980026041
13.989097618910234,96,870.26819797409,109,0.06433986820123117,10,13.976145517248455
14.000922730612645,50,834.7109927812661,104,0.12086247422166208,11,13.987188615265627
14.06031431995604,96,775.0081015390903,97,0.08203465736267013,12,14.045485385449686
14.064374989680214,86,826.9671481978457,103,0.1220745301428044,12,14.050484471596148
14.137210170214324,48,814.3542116418862,102,0.12215934609383794,11,14.12316324939321
14.145136314559126,47,751.5896105065224,94,0.12396703528133968,11,14.129838171841628
14.146723366370518,96,804.7474635706099,101,0.10645733420224068,13,14.132520042812356
14.157680591786683,93,790.3465262680655,99,0.08000545062864617,13,14.143164462754426
14.160967751442659,90,809.9547077833638,101,0.12457236680300421,12,14.146764427884497
14.18893896962589,105,760.2354481058762,95,0.07058542413343438,13,14.173797229645439
14.204224765838516,81,831.0530285918576,104,0.12557859587012965,10,14.190490650491498
14.243155250626474,93,769.0195791402726,96,0.08747634202271726,13,14.228169913383072
14.257867895098663,96,822.2181128029042,103,0.12755722069647585,10,14.243977377014597
14.263585977337035,105,805.6227265270636,101,0.08969537329331245,10,14.249382653778873
14.295258739408764,45,807.4292642332997,101,0.12837916601827543,11,14.281055415850602
14.334380370752807,93,834.9056506200685,104,0.08173176523164549,10,14.320646255405789
14.339514554264891,90,782.4064454188449,98,0.0476173024265777,13,14.324842022495584
14.358750558841493,105,787.5046129284799,98,0.06257722648509911,10,14.344078027072186
14.37139248066232,95,806.5247815719542,101,0.13275199777570668,10,14.357189157104159
14.378586857995531,86,752.4029363699707,94,0.13339967888331727,13,14.363288715278033
14.380758680514072,81,791.2304860708598,99,0.08394376736555642,12,14.366242551481815
14.388121239875156,88,775.6799675299746,97,0.13388953981202378,13,14.373292305368802
14.391037037532133,90,842.0048846802134,105,0.0453182910596216,13,14.377459324922162
14.420799330510357,93,850.1082581540112,106,0.05039408108801425,12,14.407378020637434
14.426796993537735,105,763.3352992603939,95,0.13607918693990878,13,14.411655253557285
14.43049151484129,47,761.950190062822,95,0.13642043226213224,11,14.41534977486084
14.441355328591754,90,837.7180237449352,105,0.13663234856309386,12,14.427777615981784
14.451928444742594,91,785.3721068598345,98,0.137263036564156,13,14.437255912973287
14.459384025870659,102,847.6079000523541,106,0.13788763247891928,12,14.445962715997736
14.468537104354485,45,762.5430181350791,95,0.07354103149294111,11,14.453395364374035
14.468294823246199,81,860.8931481812076,108,0.048084186549423154,13,14.455186318847371
14.476819022546563,93,813.9275299788878,102,0.13889016905586282,12,14.462772101725449
14.483261172668277,42,812.3298696376929,102,0.13939981905692217,11,14.469214251847163
14.522786634429051,81,795.0684140756152,99,0.1398007184817444,12,14.508270505396794
14.535676731446493,78,816.246575556093,102,0.14234542566947433,12,14.52162981062538
14.54598331668809,45,816.8029604411778,102,0.13835425097854503,11,14.531936395866976
14.55246513724521,52,718.9372270061153,90,0.14390640811661964,11,14.536541383579522
14.558305732041973,74,778.137524587271,97,0.08514382759839101,12,14.543476797535618
14.576177974453433,54,827.0039127174301,103,0.0822774901259099,11,14.562287456369367
14.582844573361038,66,829.4493466320233,104,0.14601233509003586,11,14.56911045801402
14.61450101947466,67,824.4619239087872,103,0.1464884980593239,12,14.600610501390594
14.619044093871517,96,795.8663114840293,99,0.04948400307133383,10,14.60452796483926
14.627031119916483,55,755.9939529489287,94,0.14914412469017108,11,14.611732977198985
14.63155622418529,64,739.0320767302708,92,0.14974588883240791,12,14.615945275993697
14.63529878443496,108,775.7322242072242,97,0.05616174946322417,10,14.620469849928606
14.641069423793605,93,817.7247819644667,102,0.052333432838991174,10,14.62702250297249
14.642050498255339,105,832.1650976700614,104,0.07218791089537546,10,14.62831638290832
14.643835956433758,62,846.8433738920914,106,0.15089286344411335,12,14.630414646560835
14.648293156903316,74,781.8493887936561,98,0.14332862658616896,12,14.633620625134009
14.65354023426894,50,767.4072834211304,96,0.15137547378942295,11,14.638554897025537
14.658189028967156,79,716.3517600105475,90,0.15178377867895032,12,14.642265275301467
14.665645102898013,54,708.3756718339405,89,0.1526131313894507,11,14.649564946495277
14.664103698647079,90,818.132535066313,102,0.15214755395409885,13,14.650056777825965
14.673215291468756,96,810.2887594501825,101,0.14737361753828793,10,14.659011967910594
14.676278815125706,69,701.7561765453013,88,0.1533363559923953,12,14.660042255985921
14.676856157527821,102,769.7632803136052,96,0.15358115042896764,13,14.661870820284419
14.689806775877779,45,792.6171963117511,99,0.06424836912779675,11,14.675290646845522
14.689687276578058,81,811.8351974301703,101,0.1292782695049003,10,14.675483953019896
14.695834922949992,108,807.1078149647593,101,0.1546718889023806,13,14.68163159939183
14.697212796591591,84,761.601517161912,95,0.15516304355816973,10,14.682071056611141
14.699810481266027,93,742.3857977934736,93,0.05255719449016361,13,14.684355935811482
14.713268709413587,72,738.2350550151732,92,0.13970119662537683,10,14.697657761221993
14.71955121462481,105,814.1600182893926,102,0.07508308015935483,13,14.705504293803696
14.721551821417403,78,730.3552908126214,91,0.125065330100539,12,14.705784470488762
14.725593488816134,57,757.1072249385552,95,0.06428185514811069,11,14.710451748835684
14.749673399775242,43,696.657159991892,87,0.157633532977688,11,14.73328043789841
14.757367675756191,93,745.5355122850909,93,0.05477166343454421,13,14.741913130301645
14.760619172376055,45,710.203612554116,89,0.16035464124186682,11,14.744539015973318
14.779682152373608,48,817.310133197675,102,0.16063789639900466,11,14.765635231552494
14.795031746701293,57,753.7567090775322,94,0.1392641841751442,11,14.779733603983795
14.796308978015388,74,797.4615911431702,100,0.12912740362991648,12,14.781949251720178
14.799246585413801,42,768.5139162569894,96,0.16380491040671175,11,14.784261248170399
14.801354724891691,105,724.0782854146045,91,0.16407027735890356,10,14.78558737396305
14.815622685734983,86,797.0560355315563,100,0.1642611515074332,13,14.801262959439773
14.816670130979592,93,766.1774366302931,96,0.05785040304888945,10,14.80168479373619
14.825216767979342,81,743.9163309564499,93,0.16565874605850295,10,14.809762222524796
14.826058117218189,96,784.6773320000387,98,0.16644696434314787,10,14.811385585448882
14.844344664948638,95,771.6745160364609,96,0.16652487831959467,10,14.829359327705236
14.851304346043847,78,747.0617647647472,93,0.16823242374003683,13,14.835849800589301
14.857344295090773,72,769.2984432574585,96,0.1688893476338627,12,14.84235895784737
14.880458950450768,93,721.9342347165067,90,0.1694625891724758,10,14.864535196785079
14.901308154614322,38,833.9930259880231,104,0.11604673802106624,11,14.887574039267303
14.902132166234207,50,791.7010710643225,99,0.17372181927912567,11,14.88761603720195
14.919598451615247,62,765.5570818020074,96,0.17380309038281994,12,14.904613114371845
14.93309522817512,74,662.6079130151822,83,0.17553807748203148,12,14.916076655350095
14.937928179136348,33,791.760401141374,99,0.09029578798804117,11,14.92341205010409
14.939452333613485,57,746.4092025505465,93,0.17738392582965662,12,14.923997788158939
14.946059967638455,69,791.1644821177534,99,0.17535342321142522,12,14.931543838606197
14.950379378195715,45,724.3440656535302,91,0.17821096875694276,12,14.934612027267073
14.968098680917805,42,794.3684857187368,99,0.048574266678298346,11,14.953582551885548
14.980366951969534,90,776.5998014854,97,0.18047733789318954,10,14.96553801746318
14.98972658773572,83,716.9997910534335,90,0.18175458260689215,13,14.973802834070032
15.01541970309531,79,747.4121116268785,93,0.18273645183882442,13,14.999965157640764
15.022454961281344,42,749.313887259696,94,0.1854645216942743,11,15.007156818563846
15.023420296719378,54,745.9665101441831,93,0.1862198060553759,12,15.007965751264832
15.02376251726882,38,758.4793338951733,95,0.10362920658775365,11,15.00862077728837
15.033693175335534,33,771.7762012218977,96,0.1863605707853459,11,15.018707838092132
15.039184198253903,36,751.4522930338613,94,0.08020271946285618,11,15.023886055536405
15.053652686275816,78,762.4954113259171,95,0.1880299454164568,13,15.038510946295366
15.06972834277188,48,784.560635958138,98,0.08198817052644436,11,15.055055811002573
15.080777215366046,86,813.2095908317347,102,0.129764014958483,13,15.066730294544932
15.097023644607159,93,739.1022719369847,92,0.0636228059677525,10,15.081412696415565
15.1097180080386,96,716.6128476799271,90,0.19443856042695784,10,15.093794254372911
15.115129050896906,81,755.1025797542661,94,0.13880712064133405,13,15.099830908179408
15.124386917716759,36,750.8696248671914,94,0.196491398265577,11,15.109088774999261
15.12797741822036,69,713.1874442664371,89,0.19754949618325146,13,15.111897261817623
15.130984099223141,38,833.4180871281769,104,0.05706315675569663,11,15.117249983876123
15.145082089431593,57,838.3391402903915,105,0.19830694216301575,12,15.131504376821622
15.157811332457658,48,729.2013112926228,91,0.19993510343921417,11,15.142043981529017
15.15944344946511,64,738.041810735425,92,0.2014162258759043,12,15.143832501273517
15.166115658786055,93,712.8781299754102,89,0.2016068835265083,10,15.150035502383318
15.169024210875703,50,746.0019516489484,93,0.0692832588877551,11,15.153569665421157
15.17548745810342,62,697.5567982109985,87,0.06636725721679937,12,15.159094496226588
15.194298477875222,38,766.9489069839801,96,0.0578406141076443,11,15.17931314063182
15.216776548172424,74,666.8455753064176,83,0.04539676833162865,13,15.1997579753474
15.216010438535672,86,789.7564033316376,99,0.11992439469113492,10,15.201494309503415
15.224689075813448,98,692.022733581646,87,0.20841035053563073,13,15.208296113936616
15.24315106702641,50,753.4505980214693,94,0.06659548932034631,11,15.227852924308912
15.244508674264502,62,816.9025142197498,102,0.21160752279749662,10,15.230461753443388
15.257764702931057,38,732.5911005302795,92,0.21177321316226322,11,15.242153754739464
15.25893617153824,81,752.2984511101574,94,0.1719373193434376,10,15.243638028820742
15.265765691870621,74,737.1212132770553,92,0.21354070032191008,13,15.250154743679028
15.26793743512515,83,720.7877047222477,90,0.21438159234052828,10,15.252013681459461
15.27695647266236,66,753.3280913019257,94,0.21464955416676768,12,15.261658329944861
15.311681439662546,71,745.5715723821354,93,0.21576526516587174,12,15.296226894208
15.312948536779414,72,775.5678330933544,97,0.22010377659686725,12,15.29811960227306
15.3152157645579,50,724.1982904675132,91,0.22026335145545128,11,15.299448413629259
15.342811666071382,86,692.7386383750717,87,0.20777040748050524,10,15.32641870419455
15.34766142748202,76,729.48452083046,91,0.1165601412493541,12,15.331894076553379
15.405927840772103,79,738.9212869397539,92,0.22466873306542834,12,15.39031689258051
15.418592276626335,84,675.3446873914397,84,0.23220429313669588,10,15.401730106538357
15.419450998555005,54,698.4910884817656,87,0.23386456538511496,11,15.403058036678173
15.43289453933672,78,748.2854196873885,94,0.23397742202979488,13,15.417596396619222
15.436811907303964,81,706.6929591572925,88,0.23574881600910058,12,15.42057534816418
15.46394602523064,93,735.3898502659448,92,0.08730509795188979,10,15.448335077039047
15.46953437420547,76,714.7895893612549,89,0.19055619021955017,13,15.453454217802733
15.492038959153568,59,672.8141222414222,84,0.240619487367019,11,15.475176789065591
15.507583720151072,90,725.6426015741516,91,0.0529247046351874,10,15.49181636922243
15.558084517344655,86,570.301424947337,71,0.12718087311556736,10,15.539189111675055
15.556720331393674,93,715.9432556788157,89,0.2457411148403567,10,15.540640174990937
15.562277688289779,55,613.3068842887204,77,0.2526326945688747,11,15.544320699042467
15.565821230260354,90,710.4612487553733,89,0.049551664555251736,10,15.549741073857618
15.590324160593253,57,730.4906849657492,91,0.25369746715897745,11,15.574556809664612
15.592725046157588,67,671.3344614457258,84,0.25708472836657326,11,15.57586287606961
15.623023988391253,52,573.72814569098,72,0.26142170216882316,11,15.604284985458701
15.621467713974942,90,658.0788160440696,82,0.15592602271115907,10,15.60429273841287
15.639338067098679,88,761.4414966636325,95,0.21558024584373825,10,15.624196327118229
15.662724391091952,72,693.0010992285796,87,0.26392558638412794,13,15.64633142921512
